NPC ID,NPC friendliness,NPC item value,NPC quest value,NPC gender,NPC class,NPC area level,User ID,User level,User class,Interaction length,Interaction text exchanges,Interaction quests acquired,Interaction transactions
349,48.13,3,-1,M,Fighter,30,74841,31,Thief,9.86,16,3,5
347,0.0,5,0,F,Mage,10,31874,8,Thief,11.12,16,5,1
321,88.15,0,-1,F,Mage,30,42785,35,Fighter,12.39,13,3,5
320,10.83,-5,4,F,Fighter,40,80459,39,Mage,9.35,16,3,5
303,35.21,0,1,M,Thief,10,58599,9,Thief,8.94,18,4,2
301,95.78,-2,5,F,Fighter,40,75694,35,Thief,12.5,17,3,4
301,97.06,-2,5,F,Fighter,40,55539,39,Thief,12.12,16,3,4
321,98.8,0,-1,F,Mage,30,74841,31,Thief,12.32,14,3,5
301,88.61,-2,5,F,Fighter,40,84450,37,Fighter,11.99,14,3,4
304,11.73,3,-5,M,Thief,10,74518,8,Mage,10.59,15,4,2
310,1.51,-1,-5,F,Mage,30,48725,29,Fighter,7.94,16,3,5
313,44.26,5,-5,F,Thief,10,71324,9,Thief,8.02,17,3,3
314,72.57,-2,-2,F,Fighter,30,64351,31,Fighter,10.35,18,3,5
349,48.19,3,-1,M,Fighter,30,33609,35,Fighter,9.97,16,3,5
334,51.7,0,1,M,Fighter,40,21918,44,Mage,11.76,15,3,5
306,87.72,0,5,M,Mage,10,45561,5,Thief,2.53,10,1,4
331,90.99,2,-5,F,Mage,40,51254,40,Thief,12.39,16,3,5
328,72.67,-2,0,F,Thief,30,33688,25,Fighter,9.76,16,3,5
337,53.79,-1,1,F,Thief,40,44663,41,Fighter,11.2,15,3,5
316,0.0,0,-3,F,Thief,30,88385,31,Fighter,7.93,15,3,6
336,20.0,-5,1,F,Thief,40,81722,40,Mage,9.62,16,3,5
302,72.07,2,-5,F,Mage,10,30929,9,Mage,7.38,17,2,3
341,10.14,-2,3,F,Fighter,10,25928,7,Mage,10.96,16,5,1
305,21.09,0,-2,F,Thief,30,32533,31,Thief,9.14,16,3,5
322,105.8,4,2,F,Fighter,40,26825,35,Fighter,11.64,16,3,4
348,95.36,-3,1,F,Thief,30,80097,27,Mage,11.63,15,3,4
305,25.35,0,-2,F,Thief,30,25844,34,Mage,9.55,16,3,5
341,5.0,-2,3,F,Fighter,10,60311,15,Thief,11.5,16,5,1
314,69.18,-2,-2,F,Fighter,30,37476,27,Thief,9.72,16,3,4
335,74.12,2,-1,F,Fighter,30,81250,35,Fighter,11.05,16,3,5
349,43.16,3,-1,M,Fighter,30,83045,26,Mage,9.54,16,3,5
315,94.79,-3,-3,F,Fighter,20,67617,22,Mage,11.26,15,3,4
334,51.5,0,1,M,Fighter,40,59768,44,Mage,11.0,15,3,5
346,102.24,-3,5,F,Fighter,30,35847,29,Mage,11.73,15,3,4
307,37.69,-5,-3,M,Mage,30,64447,31,Thief,9.92,17,3,4
338,100.31,4,-5,F,Fighter,40,16495,37,Fighter,11.91,16,3,5
335,67.17,2,-1,F,Fighter,30,80485,31,Fighter,10.78,16,3,5
348,75.54,-3,1,F,Thief,30,74684,32,Thief,10.93,15,3,4
345,55.84,-5,-4,M,Fighter,30,64447,31,Thief,9.31,16,3,5
346,110.21,-3,5,F,Fighter,30,70785,34,Thief,12.42,14,3,5
334,57.57,0,1,M,Fighter,40,37653,40,Mage,10.94,15,3,5
301,96.44,-2,5,F,Fighter,40,29937,40,Mage,11.58,14,3,5
340,28.66,3,0,F,Thief,20,11838,23,Mage,7.59,16,3,5
346,102.48,-3,5,F,Fighter,30,82377,32,Fighter,11.12,15,3,4
309,34.05,-5,-3,M,Thief,40,69028,38,Fighter,10.04,16,3,5
321,102.83,0,-1,F,Mage,30,75698,35,Mage,12.5,13,3,4
303,39.65,0,1,M,Thief,10,54799,14,Thief,9.19,18,3,2
342,101.72,5,1,M,Mage,40,77239,38,Fighter,12.16,15,3,5
346,121.04,-3,5,F,Fighter,30,64615,28,Mage,12.5,16,3,4
321,91.66,0,-1,F,Mage,30,22280,30,Mage,12.28,15,3,4
309,32.34,-5,-3,M,Thief,40,33872,45,Fighter,10.54,15,3,5
318,70.15,3,2,F,Mage,30,58308,28,Mage,10.33,16,3,5
320,10.28,-5,4,F,Fighter,40,18835,38,Mage,9.63,17,3,5
334,58.68,0,1,M,Fighter,40,66187,37,Mage,11.08,17,3,5
305,34.62,0,-2,F,Thief,30,33518,31,Thief,8.49,17,3,5
335,69.51,2,-1,F,Fighter,30,76049,28,Mage,11.06,13,3,5
318,84.62,3,2,F,Mage,30,30541,31,Mage,11.17,16,3,5
303,43.73,0,1,M,Thief,10,31193,10,Thief,9.72,17,4,2
311,74.33,-2,-5,M,Mage,10,15269,12,Fighter,6.1,14,2,3
318,82.74,3,2,F,Mage,30,22426,30,Mage,10.86,16,3,4
309,33.53,-5,-3,M,Thief,40,12029,38,Fighter,10.79,16,3,5
316,0.0,0,-3,F,Thief,30,42829,29,Mage,7.73,16,2,6
328,57.3,-2,0,F,Thief,30,27597,34,Thief,10.61,16,4,5
337,55.98,-1,1,F,Thief,40,48927,45,Thief,11.73,16,3,5
337,38.84,-1,1,F,Thief,40,40477,38,Fighter,10.08,16,3,5
341,7.8,-2,3,F,Fighter,10,37481,8,Fighter,11.3,16,5,1
332,11.8,3,-2,F,Thief,10,47012,11,Fighter,10.8,17,4,1
348,92.21,-3,1,F,Thief,30,37612,31,Fighter,11.74,16,3,4
309,35.98,-5,-3,M,Thief,40,10715,38,Mage,9.64,18,3,4
324,8.77,-5,0,M,Fighter,40,57260,41,Mage,9.93,16,3,5
316,2.02,0,-3,F,Thief,30,82807,28,Thief,7.9,16,3,6
341,0.0,-2,3,F,Fighter,10,28832,7,Mage,11.54,16,5,1
325,3.37,-3,2,F,Fighter,30,21681,35,Mage,8.99,18,3,5
346,104.16,-3,5,F,Fighter,30,15888,27,Mage,12.06,15,3,4
320,5.33,-5,4,F,Fighter,40,15146,44,Thief,10.23,17,3,5
340,35.18,3,0,F,Thief,20,30406,17,Fighter,9.58,15,4,2
323,0.0,-2,3,F,Mage,30,72803,26,Fighter,7.44,16,2,6
328,68.79,-2,0,F,Thief,30,76828,31,Fighter,10.22,16,3,5
319,63.4,0,-3,M,Mage,40,73355,40,Thief,11.58,14,3,5
303,27.51,0,1,M,Thief,10,59000,9,Mage,9.61,16,4,2
323,10.41,-2,3,F,Mage,30,21681,35,Mage,9.02,17,3,6
350,79.11,5,5,F,Mage,40,15064,45,Fighter,12.17,14,3,5
331,89.96,2,-5,F,Mage,40,71022,42,Mage,12.01,14,4,5
326,44.49,-1,-1,M,Mage,20,25400,17,Thief,9.37,17,3,2
334,59.86,0,1,M,Fighter,40,14683,37,Thief,10.59,16,3,5
326,42.86,-1,-1,M,Mage,20,47474,19,Fighter,8.5,16,4,2
309,36.12,-5,-3,M,Thief,40,20795,43,Fighter,10.19,15,3,5
346,104.74,-3,5,F,Fighter,30,61269,31,Mage,11.97,14,3,4
347,0.0,5,0,F,Mage,10,45657,12,Thief,11.51,16,5,1
341,3.21,-2,3,F,Fighter,10,86822,14,Mage,10.97,16,5,0
328,71.5,-2,0,F,Thief,30,17268,33,Thief,10.28,16,3,4
307,50.1,-5,-3,M,Mage,30,27231,31,Mage,10.04,17,3,5
322,105.39,4,2,F,Fighter,40,30704,44,Thief,12.1,14,3,5
310,19.2,-1,-5,F,Mage,30,82807,28,Thief,8.57,17,3,5
337,58.01,-1,1,F,Thief,40,19694,35,Thief,10.69,16,3,5
310,4.26,-1,-5,F,Mage,30,43701,30,Thief,8.27,17,3,5
350,73.84,5,5,F,Mage,40,56501,37,Fighter,11.85,16,3,5
329,82.23,0,-1,F,Mage,10,89276,13,Thief,6.38,15,2,3
350,79.65,5,5,F,Mage,40,33896,45,Fighter,11.99,14,3,5
342,102.04,5,1,M,Mage,40,55675,38,Mage,12.34,15,3,5
348,95.79,-3,1,F,Thief,30,85461,33,Mage,11.98,14,3,4
319,80.32,0,-3,M,Mage,40,81724,40,Mage,11.65,15,3,5
316,2.14,0,-3,F,Thief,30,73743,26,Mage,7.26,17,2,6
309,47.55,-5,-3,M,Thief,40,22786,39,Thief,10.35,15,3,5
317,96.51,4,2,M,Thief,40,16495,37,Fighter,11.6,16,3,5
316,10.11,0,-3,F,Thief,30,76128,35,Fighter,8.33,17,3,5
312,67.58,4,5,M,Mage,10,21587,7,Thief,6.92,15,3,3
309,43.79,-5,-3,M,Thief,40,73355,40,Thief,9.98,15,3,5
331,107.79,2,-5,F,Mage,40,26825,35,Fighter,11.42,14,3,5
343,27.79,1,-4,M,Mage,10,31193,10,Thief,9.05,17,3,2
317,94.84,4,2,M,Thief,40,31548,43,Fighter,11.95,16,3,5
320,0.86,-5,4,F,Fighter,40,19235,38,Mage,9.29,17,3,5
323,7.88,-2,3,F,Mage,30,13940,28,Thief,6.5,16,2,6
301,104.91,-2,5,F,Fighter,40,26234,45,Fighter,12.5,14,3,4
332,18.68,3,-2,F,Thief,10,60311,15,Thief,10.46,15,5,1
324,6.94,-5,0,M,Fighter,40,18723,36,Mage,9.19,17,3,5
315,101.49,-3,-3,F,Fighter,20,25722,22,Thief,10.69,15,3,4
346,110.17,-3,5,F,Fighter,30,36771,25,Mage,12.16,15,3,4
319,83.91,0,-3,M,Mage,40,23345,43,Thief,11.28,16,3,5
343,32.81,1,-4,M,Mage,10,33339,11,Thief,9.83,17,3,2
330,3.67,5,-4,M,Thief,10,58538,6,Mage,10.28,17,4,1
324,0.76,-5,0,M,Fighter,40,39215,39,Mage,9.42,16,3,5
349,35.26,3,-1,M,Fighter,30,64615,28,Mage,8.75,16,3,5
324,19.27,-5,0,M,Fighter,40,29767,40,Fighter,10.23,17,3,5
311,80.74,-2,-5,M,Mage,10,72950,12,Thief,5.88,16,2,3
340,21.42,3,0,F,Thief,20,34454,21,Mage,7.62,17,2,5
332,4.19,3,-2,F,Thief,10,89658,6,Mage,11.01,16,4,2
319,66.78,0,-3,M,Mage,40,42251,39,Thief,12.5,15,3,5
301,98.39,-2,5,F,Fighter,40,89258,42,Fighter,11.36,15,3,4
316,3.53,0,-3,F,Thief,30,17527,32,Mage,8.42,17,3,6
309,36.68,-5,-3,M,Thief,40,56013,36,Thief,9.84,16,3,5
347,0.0,5,0,F,Mage,10,77541,12,Thief,10.9,17,5,1
330,20.74,5,-4,M,Thief,10,87455,11,Fighter,10.59,16,4,2
334,72.55,0,1,M,Fighter,40,85255,43,Thief,11.53,14,3,5
325,16.34,-3,2,F,Fighter,30,40451,25,Mage,6.84,17,2,5
307,49.26,-5,-3,M,Mage,30,38195,35,Thief,10.48,15,3,4
350,65.44,5,5,F,Mage,40,21398,43,Mage,11.4,15,3,5
348,86.69,-3,1,F,Thief,30,22118,28,Fighter,11.24,17,3,4
350,73.31,5,5,F,Mage,40,66852,45,Thief,11.42,15,3,5
338,107.74,4,-5,F,Fighter,40,12710,36,Fighter,11.97,14,3,5
348,90.23,-3,1,F,Thief,30,15078,30,Thief,11.58,17,4,4
349,29.06,3,-1,M,Fighter,30,42829,29,Mage,9.9,16,3,5
336,9.7,-5,1,F,Thief,40,56125,42,Thief,9.86,16,3,5
350,77.72,5,5,F,Mage,40,42431,43,Thief,11.22,16,3,5
314,70.74,-2,-2,F,Fighter,30,63021,27,Mage,10.79,18,3,5
314,57.07,-2,-2,F,Fighter,30,17433,28,Mage,10.07,15,3,5
346,117.94,-3,5,F,Fighter,30,69261,28,Mage,12.02,16,3,4
324,11.82,-5,0,M,Fighter,40,32064,40,Mage,9.3,17,3,5
309,43.22,-5,-3,M,Thief,40,81499,43,Fighter,10.49,16,3,5
320,15.5,-5,4,F,Fighter,40,50149,42,Thief,10.26,16,3,5
309,45.09,-5,-3,M,Thief,40,41752,43,Fighter,10.71,16,3,5
345,48.19,-5,-4,M,Fighter,30,25168,31,Fighter,10.46,17,3,5
325,17.12,-3,2,F,Fighter,30,17566,32,Mage,8.55,19,3,5
320,1.44,-5,4,F,Fighter,40,66602,40,Thief,9.94,16,3,5
335,84.77,2,-1,F,Fighter,30,67018,27,Thief,10.52,15,3,5
301,89.63,-2,5,F,Fighter,40,42042,38,Fighter,11.61,15,3,4
337,46.46,-1,1,F,Thief,40,48349,36,Thief,10.29,18,3,5
321,88.46,0,-1,F,Mage,30,11814,28,Fighter,11.51,16,3,5
320,8.53,-5,4,F,Fighter,40,51279,38,Thief,9.6,15,3,5
314,63.42,-2,-2,F,Fighter,30,40492,30,Mage,10.03,16,3,4
319,83.15,0,-3,M,Mage,40,85728,43,Thief,11.88,16,3,4
302,55.05,2,-5,F,Mage,10,36520,6,Fighter,7.2,16,3,3
324,3.77,-5,0,M,Fighter,40,42093,43,Thief,10.37,16,3,5
305,34.71,0,-2,F,Thief,30,87960,34,Mage,9.34,16,3,5
317,82.74,4,2,M,Thief,40,73486,40,Mage,11.79,13,3,5
307,55.1,-5,-3,M,Mage,30,21681,35,Mage,10.66,17,3,4
345,44.27,-5,-4,M,Fighter,30,17566,32,Mage,10.24,17,3,4
305,22.63,0,-2,F,Thief,30,48478,27,Thief,7.74,17,3,5
328,65.36,-2,0,F,Thief,30,27138,30,Thief,10.06,17,3,5
313,53.75,5,-5,F,Thief,10,76472,8,Mage,8.38,17,3,3
324,17.53,-5,0,M,Fighter,40,77964,42,Thief,9.9,16,3,5
328,55.13,-2,0,F,Thief,30,56207,28,Thief,10.83,16,3,5
328,53.15,-2,0,F,Thief,30,56785,31,Thief,10.45,15,3,5
342,109.02,5,1,M,Mage,40,25663,43,Mage,11.58,15,3,5
304,24.16,3,-5,M,Thief,10,11542,10,Mage,10.21,16,4,1
305,19.9,0,-2,F,Thief,30,38438,27,Fighter,8.37,16,3,5
328,61.8,-2,0,F,Thief,30,33609,35,Fighter,10.52,16,3,4
333,47.8,-2,5,F,Fighter,30,60189,34,Mage,10.5,15,3,5
331,95.43,2,-5,F,Mage,40,38195,35,Thief,11.68,15,3,4
345,54.31,-5,-4,M,Fighter,30,15533,25,Mage,8.53,17,3,4
331,99.38,2,-5,F,Mage,40,42251,39,Thief,11.91,16,3,5
342,87.86,5,1,M,Mage,40,87591,36,Mage,12.37,15,4,5
347,10.21,5,0,F,Mage,10,37749,15,Fighter,11.32,16,5,1
348,80.76,-3,1,F,Thief,30,17433,28,Mage,11.91,14,3,4
309,26.72,-5,-3,M,Thief,40,20902,44,Thief,10.92,16,3,5
335,72.97,2,-1,F,Fighter,30,33815,29,Mage,11.07,16,3,5
337,40.04,-1,1,F,Thief,40,72663,45,Fighter,10.96,16,4,5
313,42.64,5,-5,F,Thief,10,31248,7,Thief,8.19,17,3,3
345,46.94,-5,-4,M,Fighter,30,73438,31,Fighter,9.88,17,3,5
324,13.8,-5,0,M,Fighter,40,67890,43,Fighter,9.69,17,3,5
314,72.2,-2,-2,F,Fighter,30,10230,31,Fighter,10.4,16,3,5
340,19.69,3,0,F,Thief,20,40451,25,Mage,8.17,18,3,5
322,100.13,4,2,F,Fighter,40,78198,35,Thief,12.02,15,3,5
323,0.0,-2,3,F,Mage,30,76800,33,Fighter,8.64,16,3,6
350,73.71,5,5,F,Mage,40,59768,44,Mage,10.94,16,3,5
326,45.23,-1,-1,M,Mage,20,15533,25,Mage,8.96,17,3,5
310,16.17,-1,-5,F,Mage,30,36793,29,Mage,7.79,15,3,5
313,49.2,5,-5,F,Thief,10,41079,6,Mage,8.36,17,3,2
346,100.93,-3,5,F,Fighter,30,83921,35,Fighter,11.61,16,3,4
330,11.25,5,-4,M,Thief,10,57131,13,Thief,10.21,16,4,2
312,63.42,4,5,M,Mage,10,54799,14,Thief,7.22,16,2,3
310,4.13,-1,-5,F,Mage,30,25091,32,Mage,8.91,16,3,5
316,8.8,0,-3,F,Thief,30,27138,30,Thief,8.24,15,2,6
308,88.79,-2,5,F,Mage,20,62695,17,Thief,2.01,9,1,3
322,106.2,4,2,F,Fighter,40,88494,36,Fighter,12.5,15,3,5
305,14.8,0,-2,F,Thief,30,48331,25,Mage,8.39,15,3,5
305,28.93,0,-2,F,Thief,30,15078,30,Thief,8.78,17,3,5
338,103.83,4,-5,F,Fighter,40,38195,35,Thief,11.78,17,4,5
336,20.19,-5,1,F,Thief,40,81724,40,Mage,9.82,17,3,5
313,47.24,5,-5,F,Thief,10,55130,9,Fighter,8.03,17,3,3
333,37.47,-2,5,F,Fighter,30,87820,25,Thief,9.88,17,3,5
343,43.03,1,-4,M,Mage,10,60168,12,Fighter,9.65,17,4,2
330,4.06,5,-4,M,Thief,10,38912,7,Thief,11.35,16,5,2
302,55.95,2,-5,F,Mage,10,10356,12,Fighter,7.3,16,2,3
346,117.06,-3,5,F,Fighter,30,50756,33,Fighter,12.29,15,3,4
322,97.2,4,2,F,Fighter,40,89258,42,Fighter,11.58,17,3,5
338,92.31,4,-5,F,Fighter,40,69284,35,Thief,11.62,14,3,5
319,74.15,0,-3,M,Mage,40,76336,42,Thief,11.74,16,3,5
334,51.76,0,1,M,Fighter,40,61307,37,Fighter,10.71,16,3,5
322,105.45,4,2,F,Fighter,40,18835,38,Mage,10.99,15,3,5
338,102.11,4,-5,F,Fighter,40,15105,45,Fighter,11.6,15,3,5
326,30.9,-1,-1,M,Mage,20,66998,16,Mage,9.62,15,4,2
334,57.11,0,1,M,Fighter,40,34923,42,Mage,12.02,15,4,5
346,112.36,-3,5,F,Fighter,30,74684,32,Thief,12.37,14,3,4
338,90.67,4,-5,F,Fighter,40,21045,45,Thief,11.92,15,3,4
321,107.24,0,-1,F,Mage,30,74684,32,Thief,11.78,15,3,4
333,48.83,-2,5,F,Fighter,30,48331,25,Mage,9.78,18,3,5
342,101.07,5,1,M,Mage,40,77239,38,Fighter,12.37,17,3,5
323,0.0,-2,3,F,Mage,30,61269,31,Mage,7.29,16,2,5
309,43.19,-5,-3,M,Thief,40,50149,42,Thief,10.04,15,3,4
308,102.3,-2,5,F,Mage,20,41141,23,Mage,10.8,16,3,4
303,46.76,0,1,M,Thief,10,62896,15,Thief,9.1,16,4,2
314,54.16,-2,-2,F,Fighter,30,27922,33,Thief,11.09,17,3,5
320,17.49,-5,4,F,Fighter,40,18723,36,Mage,9.53,15,3,5
318,62.92,3,2,F,Mage,30,64270,33,Thief,10.8,16,3,5
348,84.35,-3,1,F,Thief,30,45940,27,Fighter,11.57,16,3,4
350,82.58,5,5,F,Mage,40,69860,39,Mage,11.59,16,3,5
308,107.73,-2,5,F,Mage,20,38654,23,Thief,10.71,16,3,4
348,89.73,-3,1,F,Thief,30,20599,28,Mage,11.18,15,3,4
320,22.06,-5,4,F,Fighter,40,79430,39,Mage,9.26,14,3,5
312,50.24,4,5,M,Mage,10,59330,8,Mage,7.23,16,3,3
344,79.72,4,1,M,Fighter,20,77518,16,Fighter,5.05,15,2,3
316,0.0,0,-3,F,Thief,30,67914,25,Fighter,7.27,15,2,6
350,68.38,5,5,F,Mage,40,81499,43,Fighter,11.63,14,3,5
347,8.97,5,0,F,Mage,10,58538,6,Mage,11.38,14,5,1
346,118.34,-3,5,F,Fighter,30,57345,25,Fighter,11.88,16,3,4
346,118.18,-3,5,F,Fighter,30,65317,33,Fighter,11.13,15,3,5
337,48.94,-1,1,F,Thief,40,76128,35,Fighter,10.75,15,3,5
346,121.79,-3,5,F,Fighter,30,40218,28,Mage,11.65,15,3,4
316,0.0,0,-3,F,Thief,30,25091,32,Mage,8.12,16,3,6
313,59.75,5,-5,F,Thief,10,44442,6,Thief,8.25,17,3,2
321,94.03,0,-1,F,Mage,30,15533,25,Mage,11.55,16,3,5
341,0.0,-2,3,F,Fighter,10,34087,12,Thief,11.52,15,5,1
327,92.42,-4,2,M,Mage,20,36771,25,Mage,10.94,16,3,4
340,18.53,3,0,F,Thief,20,29209,17,Mage,9.6,15,4,2
341,0.0,-2,3,F,Fighter,10,78299,5,Mage,11.23,16,5,1
309,40.88,-5,-3,M,Thief,40,62543,43,Fighter,10.76,14,3,4
333,49.65,-2,5,F,Fighter,30,18283,29,Thief,9.8,17,3,5
312,59.52,4,5,M,Mage,10,88605,11,Thief,7.34,16,3,3
344,78.67,4,1,M,Fighter,20,44692,23,Fighter,9.56,17,3,5
337,40.97,-1,1,F,Thief,40,40477,38,Fighter,11.25,16,3,5
304,14.99,3,-5,M,Thief,10,34787,7,Fighter,10.48,16,5,1
311,82.43,-2,-5,M,Mage,10,81846,9,Mage,6.74,16,2,3
303,28.47,0,1,M,Thief,10,54319,10,Mage,9.53,17,4,2
347,0.0,5,0,F,Mage,10,34085,8,Fighter,11.76,17,5,1
316,4.76,0,-3,F,Thief,30,17566,32,Mage,8.69,18,2,6
340,22.97,3,0,F,Thief,20,49337,20,Fighter,10.36,17,4,2
322,104.9,4,2,F,Fighter,40,50149,42,Thief,11.09,15,3,5
310,15.21,-1,-5,F,Mage,30,89219,26,Thief,7.96,16,3,5
304,18.86,3,-5,M,Thief,10,54238,7,Mage,10.47,16,5,1
309,34.35,-5,-3,M,Thief,40,18847,40,Mage,10.54,15,3,5
340,22.33,3,0,F,Thief,20,66719,19,Mage,9.38,16,4,2
330,3.91,5,-4,M,Thief,10,69632,14,Fighter,11.1,16,4,1
310,0.98,-1,-5,F,Mage,30,67018,27,Thief,8.66,17,3,5
309,44.0,-5,-3,M,Thief,40,63673,45,Fighter,10.84,16,3,5
339,82.68,5,3,F,Fighter,10,24903,8,Mage,4.5,13,2,4
348,77.61,-3,1,F,Thief,30,87113,25,Thief,11.61,15,3,4
306,89.45,0,5,M,Mage,10,77541,12,Thief,2.21,11,1,4
310,13.96,-1,-5,F,Mage,30,89219,26,Thief,7.77,17,3,5
332,2.73,3,-2,F,Thief,10,21669,13,Fighter,10.37,16,5,1
307,40.11,-5,-3,M,Mage,30,27922,33,Thief,9.8,16,3,4
348,89.91,-3,1,F,Thief,30,11682,25,Thief,11.24,15,3,4
301,109.52,-2,5,F,Fighter,40,89258,42,Fighter,12.01,16,3,4
339,78.29,5,3,F,Fighter,10,83653,7,Fighter,4.53,15,2,4
321,88.49,0,-1,F,Mage,30,13940,28,Thief,11.92,15,3,5
301,106.39,-2,5,F,Fighter,40,62543,43,Fighter,12.31,14,3,4
307,40.86,-5,-3,M,Mage,30,18595,25,Mage,8.76,17,3,4
333,45.97,-2,5,F,Fighter,30,34213,32,Fighter,9.3,16,3,4
335,83.95,2,-1,F,Fighter,30,89979,30,Fighter,11.15,16,3,5
316,6.46,0,-3,F,Thief,30,86126,28,Thief,7.72,16,2,6
346,106.46,-3,5,F,Fighter,30,42737,27,Mage,11.96,13,3,5
335,68.22,2,-1,F,Fighter,30,67621,35,Fighter,11.43,16,3,5
309,43.0,-5,-3,M,Thief,40,79430,39,Mage,10.03,16,3,5
348,85.25,-3,1,F,Thief,30,76049,28,Mage,11.34,15,3,5
307,38.61,-5,-3,M,Mage,30,58308,28,Mage,9.13,16,3,4
322,87.9,4,2,F,Fighter,40,18835,38,Mage,11.59,16,3,5
319,67.22,0,-3,M,Mage,40,69860,39,Mage,11.65,15,3,4
318,63.23,3,2,F,Mage,30,26151,30,Mage,10.66,16,3,5
329,81.69,0,-1,F,Mage,10,38217,6,Thief,5.61,15,2,3
306,98.34,0,5,M,Mage,10,15269,12,Fighter,2.2,8,1,4
335,84.86,2,-1,F,Fighter,30,72240,33,Fighter,10.7,16,3,5
320,19.89,-5,4,F,Fighter,40,32315,44,Thief,10.07,16,3,5
331,108.83,2,-5,F,Mage,40,19694,35,Thief,12.5,14,3,5
325,6.25,-3,2,F,Fighter,30,86602,25,Thief,7.33,17,2,6
314,72.34,-2,-2,F,Fighter,30,27216,30,Thief,10.23,18,3,5
347,10.16,5,0,F,Mage,10,63765,7,Mage,11.55,14,5,1
316,10.7,0,-3,F,Thief,30,85461,33,Mage,8.49,16,3,6
347,8.59,5,0,F,Mage,10,62481,10,Fighter,11.35,16,5,1
324,2.98,-5,0,M,Fighter,40,55675,38,Mage,9.75,16,3,5
339,88.91,5,3,F,Fighter,10,85309,11,Thief,4.84,13,2,4
301,102.93,-2,5,F,Fighter,40,68120,40,Thief,11.85,16,3,4
340,13.31,3,0,F,Thief,20,83013,15,Fighter,9.39,15,4,2
336,17.23,-5,1,F,Thief,40,44819,38,Fighter,9.33,16,3,5
303,47.94,0,1,M,Thief,10,12461,10,Fighter,9.84,18,3,2
332,1.0,3,-2,F,Thief,10,89276,13,Thief,10.67,15,4,1
346,107.25,-3,5,F,Fighter,30,88841,34,Fighter,11.74,15,3,4
301,91.69,-2,5,F,Fighter,40,57818,40,Mage,11.76,15,3,4
345,41.87,-5,-4,M,Fighter,30,40218,28,Mage,9.63,16,3,5
329,63.64,0,-1,F,Mage,10,68024,14,Mage,4.82,15,2,3
320,17.7,-5,4,F,Fighter,40,60392,36,Fighter,8.91,17,3,5
341,0.0,-2,3,F,Fighter,10,70179,14,Fighter,11.13,17,5,1
335,70.98,2,-1,F,Fighter,30,84667,28,Thief,11.02,18,3,5
306,106.41,0,5,M,Mage,10,14988,12,Thief,2.15,8,1,4
329,70.43,0,-1,F,Mage,10,56914,12,Fighter,6.23,14,2,3
325,21.26,-3,2,F,Fighter,30,81250,35,Fighter,9.22,17,3,5
336,14.95,-5,1,F,Thief,40,57260,41,Mage,10.11,16,3,5
320,6.62,-5,4,F,Fighter,40,82229,43,Mage,10.46,17,3,5
346,116.87,-3,5,F,Fighter,30,73743,26,Mage,12.23,14,3,4
322,106.69,4,2,F,Fighter,40,81661,39,Fighter,11.87,16,3,5
345,44.72,-5,-4,M,Fighter,30,16136,25,Mage,9.21,16,3,4
349,39.03,3,-1,M,Fighter,30,42785,35,Fighter,10.5,17,3,5
343,46.53,1,-4,M,Mage,10,85309,11,Thief,9.58,16,3,2
348,96.3,-3,1,F,Thief,30,25091,32,Mage,10.51,16,3,4
301,104.75,-2,5,F,Fighter,40,70834,35,Thief,11.97,16,3,4
331,103.83,2,-5,F,Mage,40,88020,45,Fighter,11.8,15,3,5
334,55.56,0,1,M,Fighter,40,88967,44,Thief,11.43,16,3,5
305,33.61,0,-2,F,Thief,30,18283,29,Thief,8.88,16,3,5
345,46.1,-5,-4,M,Fighter,30,76651,32,Thief,9.64,16,3,4
335,66.06,2,-1,F,Fighter,30,42737,27,Mage,10.51,19,3,5
336,5.63,-5,1,F,Thief,40,87591,36,Mage,8.98,16,3,5
322,94.57,4,2,F,Fighter,40,60586,42,Fighter,11.81,16,3,5
344,78.09,4,1,M,Fighter,20,62743,16,Fighter,5.78,15,2,3
312,53.43,4,5,M,Mage,10,87382,11,Mage,7.01,17,3,3
318,83.87,3,2,F,Mage,30,16136,25,Mage,10.18,16,3,5
339,90.41,5,3,F,Fighter,10,47012,11,Fighter,3.84,12,2,3
311,78.37,-2,-5,M,Mage,10,31387,15,Thief,5.02,14,2,3
338,102.62,4,-5,F,Fighter,40,83921,35,Fighter,12.24,15,4,5
346,111.05,-3,5,F,Fighter,30,56785,31,Thief,11.57,15,4,5
307,55.65,-5,-3,M,Mage,30,89884,35,Thief,10.15,17,3,4
341,0.0,-2,3,F,Fighter,10,50547,10,Fighter,11.14,15,5,1
327,89.3,-4,2,M,Mage,20,40586,17,Thief,3.83,14,1,3
314,68.34,-2,-2,F,Fighter,30,52028,34,Fighter,10.95,15,3,5
319,71.33,0,-3,M,Mage,40,71637,43,Fighter,12.04,15,3,4
317,89.32,4,2,M,Thief,40,73355,40,Thief,11.98,16,3,5
323,0.0,-2,3,F,Mage,30,62686,27,Fighter,6.84,17,2,6
315,91.37,-3,-3,F,Fighter,20,62446,16,Mage,2.79,9,1,3
308,103.93,-2,5,F,Mage,20,81514,23,Fighter,11.35,14,3,4
305,33.03,0,-2,F,Thief,30,23459,25,Fighter,7.91,16,2,5
323,7.91,-2,3,F,Mage,30,48478,27,Thief,8.19,16,2,5
315,88.86,-3,-3,F,Fighter,20,36226,20,Fighter,1.88,7,1,3
